time_s,voltage_V,current_A
5.2930586117e-05,-9.154770e+02,-6.176969e-03
5.2950590118e-05,-9.216545e+02,-6.175518e-03
5.2970594119e-05,-9.278305e+02,-6.174058e-03
5.2990598120e-05,-9.340050e+02,-6.172587e-03
5.3010602120e-05,-9.401781e+02,-6.171107e-03
5.3030606121e-05,-9.463497e+02,-6.169617e-03
5.3050610122e-05,-9.525198e+02,-6.168118e-03
5.3070614123e-05,-9.586884e+02,-6.166608e-03
5.3090618124e-05,-9.648555e+02,-6.165089e-03
5.3110622124e-05,-9.710211e+02,-6.163561e-03
5.3130626125e-05,-9.771851e+02,-6.162022e-03
5.3150630126e-05,-9.833476e+02,-6.160474e-03
5.3170634127e-05,-9.895085e+02,-6.158916e-03
5.3190638128e-05,-9.956679e+02,-6.157348e-03
5.3210642128e-05,-1.001826e+03,-6.155770e-03
5.3230646129e-05,-1.007982e+03,-6.154183e-03
5.3250650130e-05,-1.014136e+03,-6.152586e-03
5.3270654131e-05,-1.020289e+03,-6.150980e-03
5.3290658132e-05,-1.026441e+03,-6.149363e-03
5.3310662132e-05,-1.032591e+03,-6.147737e-03
5.3330666133e-05,-1.038739e+03,-6.146101e-03
5.3350670134e-05,-1.044885e+03,-6.144456e-03
5.3370674135e-05,-1.051030e+03,-6.142801e-03
5.3390678136e-05,-1.057173e+03,-6.141136e-03
5.3410682136e-05,-1.063315e+03,-6.139461e-03
5.3430686137e-05,-1.069455e+03,-6.137777e-03
5.3450690138e-05,-1.075593e+03,-6.136083e-03
5.3470694139e-05,-1.081729e+03,-6.134379e-03
5.3490698140e-05,-1.087864e+03,-6.132666e-03
5.3510702140e-05,-1.093997e+03,-6.130943e-03
5.3530706141e-05,-1.100128e+03,-6.129210e-03
5.3550710142e-05,-1.106258e+03,-6.127468e-03
5.3570714143e-05,-1.112386e+03,-6.125715e-03
5.3590718144e-05,-1.118512e+03,-6.123954e-03
5.3610722144e-05,-1.124636e+03,-6.122182e-03
5.3630726145e-05,-1.130759e+03,-6.120401e-03
5.3650730146e-05,-1.136879e+03,-6.118610e-03
5.3670734147e-05,-1.142998e+03,-6.116810e-03
5.3690738148e-05,-1.149116e+03,-6.115000e-03
5.3710742148e-05,-1.155231e+03,-6.113180e-03
5.3730746149e-05,-1.161344e+03,-6.111350e-03
5.3750750150e-05,-1.167456e+03,-6.109511e-03
5.3770754151e-05,-1.173566e+03,-6.107662e-03
5.3790758152e-05,-1.179674e+03,-6.105804e-03
5.3810762152e-05,-1.185780e+03,-6.103936e-03
5.3830766153e-05,-1.191884e+03,-6.102058e-03
5.3850770154e-05,-1.197986e+03,-6.100171e-03
5.3870774155e-05,-1.204087e+03,-6.098274e-03
5.3890778156e-05,-1.210185e+03,-6.096367e-03
5.3910782156e-05,-1.216282e+03,-6.094451e-03
5.3930786157e-05,-1.222377e+03,-6.092525e-03
5.3950790158e-05,-1.228469e+03,-6.090590e-03
5.3970794159e-05,-1.234560e+03,-6.088645e-03
5.3990798160e-05,-1.240649e+03,-6.086690e-03
5.4010802160e-05,-1.246736e+03,-6.084726e-03
5.4030806161e-05,-1.252821e+03,-6.082752e-03
5.4050810162e-05,-1.258904e+03,-6.080768e-03
5.4070814163e-05,-1.264985e+03,-6.078775e-03
5.4090818164e-05,-1.271064e+03,-6.076772e-03
5.4110822164e-05,-1.277141e+03,-6.074760e-03
5.4130826165e-05,-1.283216e+03,-6.072738e-03
5.4150830166e-05,-1.289289e+03,-6.070706e-03
5.4170834167e-05,-1.295360e+03,-6.068665e-03
5.4190838168e-05,-1.301429e+03,-6.066614e-03
5.4210842168e-05,-1.307495e+03,-6.064554e-03
5.4230846169e-05,-1.313560e+03,-6.062484e-03
5.4250850170e-05,-1.319623e+03,-6.060404e-03
5.4270854171e-05,-1.325683e+03,-6.058315e-03
5.4290858172e-05,-1.331742e+03,-6.056217e-03
5.4310862172e-05,-1.337798e+03,-6.054109e-03
5.4330866173e-05,-1.343853e+03,-6.051991e-03
5.4350870174e-05,-1.349905e+03,-6.049863e-03
5.4370874175e-05,-1.355955e+03,-6.047727e-03
5.4390878176e-05,-1.362003e+03,-6.045580e-03
5.4410882176e-05,-1.368048e+03,-6.043424e-03
5.4430886177e-05,-1.374092e+03,-6.041259e-03
5.4450890178e-05,-1.380133e+03,-6.039083e-03
5.4470894179e-05,-1.386172e+03,-6.036899e-03
5.4490898180e-05,-1.392209e+03,-6.034705e-03
5.4510902180e-05,-1.398244e+03,-6.032501e-03
5.4530906181e-05,-1.404277e+03,-6.030288e-03
5.4550910182e-05,-1.410307e+03,-6.028065e-03
5.4570914183e-05,-1.416335e+03,-6.025833e-03
5.4590918184e-05,-1.422361e+03,-6.023591e-03
5.4610922184e-05,-1.428385e+03,-6.021340e-03
5.4630926185e-05,-1.434406e+03,-6.019079e-03
5.4650930186e-05,-1.440426e+03,-6.016808e-03
5.4670934187e-05,-1.446442e+03,-6.014529e-03
5.4690938188e-05,-1.452457e+03,-6.012239e-03
5.4710942188e-05,-1.458469e+03,-6.009940e-03
5.4730946189e-05,-1.464479e+03,-6.007632e-03
5.4750950190e-05,-1.470487e+03,-6.005314e-03
5.4770954191e-05,-1.476492e+03,-6.002987e-03
5.4790958192e-05,-1.482495e+03,-6.000650e-03
5.4810962192e-05,-1.488496e+03,-5.998304e-03
5.4830966193e-05,-1.494494e+03,-5.995948e-03
5.4850970194e-05,-1.500490e+03,-5.993583e-03
5.4870974195e-05,-1.506484e+03,-5.991208e-03
5.4890978196e-05,-1.512475e+03,-5.988824e-03
5.4910982196e-05,-1.518464e+03,-5.986431e-03
5.4930986197e-05,-1.524450e+03,-5.984027e-03
5.4950990198e-05,-1.530434e+03,-5.981615e-03
5.4970994199e-05,-1.536416e+03,-5.979193e-03
5.4990998200e-05,-1.542395e+03,-5.976762e-03
5.5011002200e-05,-1.548372e+03,-5.974321e-03
5.5031006201e-05,-1.554346e+03,-5.971870e-03
5.5051010202e-05,-1.560318e+03,-5.969411e-03
5.5071014203e-05,-1.566287e+03,-5.966941e-03
5.5091018204e-05,-1.572254e+03,-5.964463e-03
5.5111022204e-05,-1.578219e+03,-5.961975e-03
5.5131026205e-05,-1.584181e+03,-5.959477e-03
5.5151030206e-05,-1.590140e+03,-5.956971e-03
5.5171034207e-05,-1.596097e+03,-5.954454e-03
5.5191038208e-05,-1.602051e+03,-5.951929e-03
5.5211042208e-05,-1.608003e+03,-5.949394e-03
5.5231046209e-05,-1.613952e+03,-5.946849e-03
5.5251050210e-05,-1.619899e+03,-5.944295e-03
5.5271054211e-05,-1.625843e+03,-5.941732e-03
5.5291058212e-05,-1.631785e+03,-5.939159e-03
5.5311062212e-05,-1.637724e+03,-5.936577e-03
5.5331066213e-05,-1.643661e+03,-5.933986e-03
5.5351070214e-05,-1.649594e+03,-5.931385e-03
5.5371074215e-05,-1.655526e+03,-5.928775e-03
5.5391078216e-05,-1.661454e+03,-5.926156e-03
5.5411082216e-05,-1.667380e+03,-5.923527e-03
5.5431086217e-05,-1.673304e+03,-5.920889e-03
5.5451090218e-05,-1.679225e+03,-5.918241e-03
5.5471094219e-05,-1.685143e+03,-5.915584e-03
5.5491098220e-05,-1.691058e+03,-5.912918e-03
5.5511102220e-05,-1.696971e+03,-5.910242e-03
5.5531106221e-05,-1.702881e+03,-5.907557e-03
5.5551110222e-05,-1.708788e+03,-5.904863e-03
5.5571114223e-05,-1.714693e+03,-5.902159e-03
5.5591118224e-05,-1.720595e+03,-5.899446e-03
5.5611122224e-05,-1.726494e+03,-5.896724e-03
5.5631126225e-05,-1.732391e+03,-5.893992e-03
5.5651130226e-05,-1.738285e+03,-5.891252e-03
5.5671134227e-05,-1.744176e+03,-5.888501e-03
5.5691138228e-05,-1.750064e+03,-5.885742e-03
5.5711142228e-05,-1.755950e+03,-5.882973e-03
5.5731146229e-05,-1.761832e+03,-5.880195e-03
5.5751150230e-05,-1.767712e+03,-5.877408e-03
5.5771154231e-05,-1.773589e+03,-5.874611e-03
5.5791158232e-05,-1.779464e+03,-5.871805e-03
5.5811162232e-05,-1.785335e+03,-5.868990e-03
5.5831166233e-05,-1.791204e+03,-5.866165e-03
5.5851170234e-05,-1.797070e+03,-5.863332e-03
5.5871174235e-05,-1.802933e+03,-5.860489e-03
5.5891178236e-05,-1.808793e+03,-5.857636e-03
5.5911182236e-05,-1.814651e+03,-5.854775e-03
5.5931186237e-05,-1.820505e+03,-5.851904e-03
5.5951190238e-05,-1.826357e+03,-5.849024e-03
5.5971194239e-05,-1.832206e+03,-5.846135e-03
5.5991198240e-05,-1.838052e+03,-5.843236e-03
5.6011202240e-05,-1.843894e+03,-5.840328e-03
5.6031206241e-05,-1.849734e+03,-5.837412e-03
5.6051210242e-05,-1.855572e+03,-5.834485e-03
5.6071214243e-05,-1.861406e+03,-5.831550e-03
5.6091218244e-05,-1.867237e+03,-5.828605e-03
5.6111222244e-05,-1.873065e+03,-5.825652e-03
5.6131226245e-05,-1.878891e+03,-5.822689e-03
5.6151230246e-05,-1.884713e+03,-5.819716e-03
5.6171234247e-05,-1.890532e+03,-5.816735e-03
5.6191238248e-05,-1.896349e+03,-5.813744e-03
5.6211242248e-05,-1.902162e+03,-5.810745e-03
5.6231246249e-05,-1.907973e+03,-5.807736e-03
5.6251250250e-05,-1.913780e+03,-5.804717e-03
5.6271254251e-05,-1.919584e+03,-5.801690e-03
5.6291258252e-05,-1.925386e+03,-5.798654e-03
5.6311262252e-05,-1.931184e+03,-5.795608e-03
5.6331266253e-05,-1.936979e+03,-5.792553e-03
5.6351270254e-05,-1.942771e+03,-5.789489e-03
5.6371274255e-05,-1.948561e+03,-5.786416e-03
5.6391278256e-05,-1.954347e+03,-5.783334e-03
5.6411282256e-05,-1.960130e+03,-5.780243e-03
5.6431286257e-05,-1.965909e+03,-5.777142e-03
5.6451290258e-05,-1.971686e+03,-5.774032e-03
5.6471294259e-05,-1.977460e+03,-5.770914e-03
5.6491298260e-05,-1.983230e+03,-5.767786e-03
5.6511302260e-05,-1.988998e+03,-5.764649e-03
5.6531306261e-05,-1.994762e+03,-5.761503e-03
5.6551310262e-05,-2.000523e+03,-5.758348e-03
5.6571314263e-05,-2.006281e+03,-5.755183e-03
5.6591318264e-05,-2.012036e+03,-5.752010e-03
5.6611322264e-05,-2.017787e+03,-5.748828e-03
5.6631326265e-05,-2.023536e+03,-5.745636e-03
5.6651330266e-05,-2.029281e+03,-5.742435e-03
5.6671334267e-05,-2.035023e+03,-5.739226e-03
5.6691338268e-05,-2.040761e+03,-5.736007e-03
5.6711342268e-05,-2.046497e+03,-5.732779e-03
5.6731346269e-05,-2.052229e+03,-5.729542e-03
5.6751350270e-05,-2.057958e+03,-5.726296e-03
5.6771354271e-05,-2.063684e+03,-5.723041e-03
5.6791358272e-05,-2.069407e+03,-5.719777e-03
5.6811362272e-05,-2.075126e+03,-5.716504e-03
5.6831366273e-05,-2.080842e+03,-5.713222e-03
5.6851370274e-05,-2.086555e+03,-5.709931e-03
5.6871374275e-05,-2.092264e+03,-5.706631e-03
5.6891378276e-05,-2.097970e+03,-5.703322e-03
5.6911382276e-05,-2.103673e+03,-5.700004e-03
5.6931386277e-05,-2.109373e+03,-5.696677e-03
5.6951390278e-05,-2.115069e+03,-5.693340e-03
5.6971394279e-05,-2.120762e+03,-5.689995e-03
5.6991398280e-05,-2.126451e+03,-5.686641e-03
5.7011402280e-05,-2.132137e+03,-5.683278e-03
5.7031406281e-05,-2.137820e+03,-5.679906e-03
5.7051410282e-05,-2.143499e+03,-5.676525e-03
5.7071414283e-05,-2.149175e+03,-5.673135e-03
5.7091418284e-05,-2.154848e+03,-5.669736e-03
5.7111422284e-05,-2.160517e+03,-5.666328e-03
5.7131426285e-05,-2.166183e+03,-5.662911e-03
5.7151430286e-05,-2.171845e+03,-5.659485e-03
5.7171434287e-05,-2.177504e+03,-5.656050e-03
5.7191438288e-05,-2.183159e+03,-5.652607e-03
5.7211442288e-05,-2.188811e+03,-5.649154e-03
5.7231446289e-05,-2.194460e+03,-5.645692e-03
5.7251450290e-05,-2.200105e+03,-5.642222e-03
5.7271454291e-05,-2.205747e+03,-5.638742e-03
5.7291458292e-05,-2.211385e+03,-5.635254e-03
5.7311462292e-05,-2.217019e+03,-5.631757e-03
5.7331466293e-05,-2.222651e+03,-5.628251e-03
5.7351470294e-05,-2.228278e+03,-5.624736e-03
5.7371474295e-05,-2.233902e+03,-5.621212e-03
5.7391478296e-05,-2.239523e+03,-5.617679e-03
5.7411482296e-05,-2.245140e+03,-5.614137e-03
5.7431486297e-05,-2.250753e+03,-5.610587e-03
5.7451490298e-05,-2.256363e+03,-5.607027e-03
5.7471494299e-05,-2.261970e+03,-5.603459e-03
5.7491498300e-05,-2.267572e+03,-5.599882e-03
5.7511502300e-05,-2.273172e+03,-5.596296e-03
5.7531506301e-05,-2.278767e+03,-5.592701e-03
5.7551510302e-05,-2.284359e+03,-5.589098e-03
5.7571514303e-05,-2.289948e+03,-5.585485e-03
5.7591518304e-05,-2.295532e+03,-5.581864e-03
5.7611522304e-05,-2.301114e+03,-5.578234e-03
5.7631526305e-05,-2.306691e+03,-5.574595e-03
5.7651530306e-05,-2.312265e+03,-5.570947e-03
5.7671534307e-05,-2.317835e+03,-5.567291e-03
5.7691538308e-05,-2.323402e+03,-5.563625e-03
5.7711542308e-05,-2.328965e+03,-5.559951e-03
5.7731546309e-05,-2.334524e+03,-5.556268e-03
5.7751550310e-05,-2.340079e+03,-5.552577e-03
5.7771554311e-05,-2.345631e+03,-5.548876e-03
5.7791558312e-05,-2.351179e+03,-5.545167e-03
5.7811562312e-05,-2.356724e+03,-5.541449e-03
5.7831566313e-05,-2.362265e+03,-5.537723e-03
5.7851570314e-05,-2.367802e+03,-5.533987e-03
5.7871574315e-05,-2.373335e+03,-5.530243e-03
5.7891578316e-05,-2.378864e+03,-5.526490e-03
5.7911582316e-05,-2.384390e+03,-5.522728e-03
5.7931586317e-05,-2.389912e+03,-5.518958e-03
5.7951590318e-05,-2.395430e+03,-5.515179e-03
5.7971594319e-05,-2.400944e+03,-5.511391e-03
5.7991598320e-05,-2.406455e+03,-5.507594e-03
5.8011602320e-05,-2.411962e+03,-5.503789e-03
5.8031606321e-05,-2.417465e+03,-5.499975e-03
5.8051610322e-05,-2.422964e+03,-5.496153e-03
5.8071614323e-05,-2.428459e+03,-5.492321e-03
5.8091618324e-05,-2.433951e+03,-5.488481e-03
5.8111622324e-05,-2.439438e+03,-5.484633e-03
5.8131626325e-05,-2.444922e+03,-5.480775e-03
5.8151630326e-05,-2.450402e+03,-5.476909e-03
5.8171634327e-05,-2.455878e+03,-5.473035e-03
5.8191638328e-05,-2.461350e+03,-5.469152e-03
5.8211642328e-05,-2.466819e+03,-5.465260e-03
5.8231646329e-05,-2.472283e+03,-5.461359e-03
5.8251650330e-05,-2.477744e+03,-5.457450e-03
5.8271654331e-05,-2.483200e+03,-5.453532e-03
5.8291658332e-05,-2.488653e+03,-5.449606e-03
5.8311662332e-05,-2.494102e+03,-5.445671e-03
5.8331666333e-05,-2.499546e+03,-5.441727e-03
5.8351670334e-05,-2.504987e+03,-5.437775e-03
5.8371674335e-05,-2.510424e+03,-5.433814e-03
5.8391678336e-05,-2.515857e+03,-5.429845e-03
5.8411682336e-05,-2.521286e+03,-5.425867e-03
5.8431686337e-05,-2.526711e+03,-5.421880e-03
5.8451690338e-05,-2.532132e+03,-5.417885e-03
5.8471694339e-05,-2.537549e+03,-5.413881e-03
5.8491698340e-05,-2.542962e+03,-5.409869e-03
5.8511702340e-05,-2.548371e+03,-5.405848e-03
5.8531706341e-05,-2.553776e+03,-5.401819e-03
5.8551710342e-05,-2.559177e+03,-5.397781e-03
5.8571714343e-05,-2.564573e+03,-5.393735e-03
5.8591718344e-05,-2.569966e+03,-5.389680e-03
5.8611722344e-05,-2.575355e+03,-5.385617e-03
5.8631726345e-05,-2.580740e+03,-5.381545e-03
5.8651730346e-05,-2.586120e+03,-5.377464e-03
5.8671734347e-05,-2.591497e+03,-5.373375e-03
5.8691738348e-05,-2.596869e+03,-5.369278e-03
5.8711742348e-05,-2.602237e+03,-5.365172e-03
5.8731746349e-05,-2.607602e+03,-5.361058e-03
5.8751750350e-05,-2.612962e+03,-5.356935e-03
5.8771754351e-05,-2.618318e+03,-5.352804e-03
5.8791758352e-05,-2.623669e+03,-5.348664e-03
5.8811762352e-05,-2.629017e+03,-5.344516e-03
5.8831766353e-05,-2.634361e+03,-5.340359e-03
5.8851770354e-05,-2.639700e+03,-5.336194e-03
5.8871774355e-05,-2.645035e+03,-5.332021e-03
5.8891778356e-05,-2.650366e+03,-5.327839e-03
5.8911782356e-05,-2.655693e+03,-5.323648e-03
5.8931786357e-05,-2.661016e+03,-5.319450e-03
5.8951790358e-05,-2.666334e+03,-5.315243e-03
5.8971794359e-05,-2.671648e+03,-5.311027e-03
5.8991798360e-05,-2.676958e+03,-5.306803e-03
5.9011802360e-05,-2.682264e+03,-5.302571e-03
5.9031806361e-05,-2.687565e+03,-5.298330e-03
5.9051810362e-05,-2.692863e+03,-5.294081e-03
5.9071814363e-05,-2.698156e+03,-5.289824e-03
5.9091818364e-05,-2.703444e+03,-5.285558e-03
5.9111822364e-05,-2.708729e+03,-5.281284e-03
5.9131826365e-05,-2.714009e+03,-5.277001e-03
5.9151830366e-05,-2.719285e+03,-5.272710e-03
5.9171834367e-05,-2.724557e+03,-5.268411e-03
5.9191838368e-05,-2.729824e+03,-5.264104e-03
5.9211842368e-05,-2.735087e+03,-5.259788e-03
5.9231846369e-05,-2.740346e+03,-5.255464e-03
5.9251850370e-05,-2.745600e+03,-5.251131e-03
5.9271854371e-05,-2.750850e+03,-5.246791e-03
5.9291858372e-05,-2.756096e+03,-5.242442e-03
5.9311862372e-05,-2.761337e+03,-5.238085e-03
5.9331866373e-05,-2.766574e+03,-5.233719e-03
5.9351870374e-05,-2.771806e+03,-5.229345e-03
5.9371874375e-05,-2.777035e+03,-5.224963e-03
5.9391878376e-05,-2.782258e+03,-5.220573e-03
5.9411882376e-05,-2.787478e+03,-5.216174e-03
5.9431886377e-05,-2.792693e+03,-5.211767e-03
5.9451890378e-05,-2.797904e+03,-5.207352e-03
5.9471894379e-05,-2.803110e+03,-5.202929e-03
5.9491898380e-05,-2.808311e+03,-5.198498e-03
5.9511902380e-05,-2.813509e+03,-5.194058e-03
5.9531906381e-05,-2.818702e+03,-5.189610e-03
5.9551910382e-05,-2.823890e+03,-5.185154e-03
5.9571914383e-05,-2.829074e+03,-5.180690e-03
5.9591918384e-05,-2.834254e+03,-5.176217e-03
5.9611922384e-05,-2.839429e+03,-5.171736e-03
5.9631926385e-05,-2.844599e+03,-5.167248e-03
5.9651930386e-05,-2.849765e+03,-5.162751e-03
5.9671934387e-05,-2.854927e+03,-5.158246e-03
5.9691938388e-05,-2.860084e+03,-5.153732e-03
5.9711942388e-05,-2.865236e+03,-5.149211e-03
5.9731946389e-05,-2.870384e+03,-5.144681e-03
5.9751950390e-05,-2.875528e+03,-5.140144e-03
5.9771954391e-05,-2.880666e+03,-5.135598e-03
5.9791958392e-05,-2.885801e+03,-5.131044e-03
5.9811962392e-05,-2.890931e+03,-5.126482e-03
5.9831966393e-05,-2.896056e+03,-5.121912e-03
5.9851970394e-05,-2.901176e+03,-5.117333e-03
5.9871974395e-05,-2.906293e+03,-5.112747e-03
5.9891978396e-05,-2.911404e+03,-5.108153e-03
5.9911982396e-05,-2.916511e+03,-5.103550e-03
5.9931986397e-05,-2.921613e+03,-5.098940e-03
5.9951990398e-05,-2.926711e+03,-5.094321e-03
5.9971994399e-05,-2.931804e+03,-5.089694e-03
5.9991998400e-05,-2.936892e+03,-5.085060e-03
6.0012002400e-05,-2.941976e+03,-5.080417e-03
6.0032006401e-05,-2.947055e+03,-5.075766e-03
6.0052010402e-05,-2.952130e+03,-5.071108e-03
6.0072014403e-05,-2.957199e+03,-5.066441e-03
6.0092018404e-05,-2.962264e+03,-5.061766e-03
6.0112022404e-05,-2.967325e+03,-5.057083e-03
6.0132026405e-05,-2.972381e+03,-5.052393e-03
6.0152030406e-05,-2.977432e+03,-5.047694e-03
6.0172034407e-05,-2.982478e+03,-5.042987e-03
6.0192038408e-05,-2.987520e+03,-5.038273e-03
6.0212042408e-05,-2.992557e+03,-5.033550e-03
6.0232046409e-05,-2.997589e+03,-5.028819e-03
6.0252050410e-05,-3.002616e+03,-5.024081e-03
6.0272054411e-05,-3.007639e+03,-5.019334e-03
6.0292058412e-05,-3.012657e+03,-5.014580e-03
6.0312062412e-05,-3.017670e+03,-5.009818e-03
6.0332066413e-05,-3.022679e+03,-5.005047e-03
6.0352070414e-05,-3.027682e+03,-5.000269e-03
6.0372074415e-05,-3.032681e+03,-4.995483e-03
6.0392078416e-05,-3.037675e+03,-4.990689e-03
6.0412082416e-05,-3.042664e+03,-4.985888e-03
6.0432086417e-05,-3.047649e+03,-4.981078e-03
6.0452090418e-05,-3.052629e+03,-4.976260e-03
6.0472094419e-05,-3.057603e+03,-4.971435e-03
6.0492098420e-05,-3.062573e+03,-4.966602e-03
6.0512102420e-05,-3.067539e+03,-4.961761e-03
6.0532106421e-05,-3.072499e+03,-4.956912e-03
6.0552110422e-05,-3.077454e+03,-4.952055e-03
6.0572114423e-05,-3.082405e+03,-4.947190e-03
6.0592118424e-05,-3.087351e+03,-4.942318e-03
6.0612122424e-05,-3.092292e+03,-4.937438e-03
6.0632126425e-05,-3.097228e+03,-4.932550e-03
6.0652130426e-05,-3.102159e+03,-4.927654e-03
6.0672134427e-05,-3.107085e+03,-4.922750e-03
6.0692138428e-05,-3.112006e+03,-4.917839e-03
6.0712142428e-05,-3.116923e+03,-4.912920e-03
6.0732146429e-05,-3.121834e+03,-4.907993e-03
6.0752150430e-05,-3.126740e+03,-4.903058e-03
6.0772154431e-05,-3.131642e+03,-4.898116e-03
6.0792158432e-05,-3.136539e+03,-4.893165e-03
6.0812162432e-05,-3.141430e+03,-4.888208e-03
6.0832166433e-05,-3.146317e+03,-4.883242e-03
6.0852170434e-05,-3.151199e+03,-4.878269e-03
6.0872174435e-05,-3.156076e+03,-4.873288e-03
6.0892178436e-05,-3.160947e+03,-4.868299e-03
6.0912182436e-05,-3.165814e+03,-4.863303e-03
6.0932186437e-05,-3.170676e+03,-4.858298e-03
6.0952190438e-05,-3.175533e+03,-4.853287e-03
6.0972194439e-05,-3.180384e+03,-4.848267e-03
6.0992198440e-05,-3.185231e+03,-4.843240e-03
6.1012202440e-05,-3.190073e+03,-4.838205e-03
6.1032206441e-05,-3.194909e+03,-4.833163e-03
6.1052210442e-05,-3.199741e+03,-4.828113e-03
6.1072214443e-05,-3.204568e+03,-4.823055e-03
6.1092218444e-05,-3.209389e+03,-4.817990e-03
6.1112222444e-05,-3.214205e+03,-4.812917e-03
6.1132226445e-05,-3.219017e+03,-4.807837e-03
6.1152230446e-05,-3.223823e+03,-4.802749e-03
6.1172234447e-05,-3.228624e+03,-4.797653e-03
6.1192238448e-05,-3.233420e+03,-4.792550e-03
6.1212242448e-05,-3.238211e+03,-4.787439e-03
6.1232246449e-05,-3.242997e+03,-4.782320e-03
6.1252250450e-05,-3.247778e+03,-4.777195e-03
6.1272254451e-05,-3.252553e+03,-4.772061e-03
6.1292258452e-05,-3.257324e+03,-4.766920e-03
6.1312262452e-05,-3.262089e+03,-4.761771e-03
6.1332266453e-05,-3.266849e+03,-4.756615e-03
6.1352270454e-05,-3.271604e+03,-4.751452e-03
6.1372274455e-05,-3.276354e+03,-4.746281e-03
6.1392278456e-05,-3.281099e+03,-4.741102e-03
6.1412282456e-05,-3.285838e+03,-4.735916e-03
6.1432286457e-05,-3.290572e+03,-4.730722e-03
6.1452290458e-05,-3.295302e+03,-4.725521e-03
6.1472294459e-05,-3.300025e+03,-4.720313e-03
6.1492298460e-05,-3.304744e+03,-4.715097e-03
6.1512302460e-05,-3.309457e+03,-4.709874e-03
6.1532306461e-05,-3.314166e+03,-4.704643e-03
6.1552310462e-05,-3.318869e+03,-4.699404e-03
6.1572314463e-05,-3.323566e+03,-4.694159e-03
6.1592318464e-05,-3.328259e+03,-4.688906e-03
6.1612322464e-05,-3.332946e+03,-4.683645e-03
6.1632326465e-05,-3.337628e+03,-4.678377e-03
6.1652330466e-05,-3.342305e+03,-4.673102e-03
6.1672334467e-05,-3.346976e+03,-4.667819e-03
6.1692338468e-05,-3.351642e+03,-4.662529e-03
6.1712342468e-05,-3.356303e+03,-4.657232e-03
6.1732346469e-05,-3.360958e+03,-4.651927e-03
6.1752350470e-05,-3.365609e+03,-4.646615e-03
6.1772354471e-05,-3.370254e+03,-4.641295e-03
6.1792358472e-05,-3.374893e+03,-4.635968e-03
6.1812362472e-05,-3.379527e+03,-4.630634e-03
6.1832366473e-05,-3.384156e+03,-4.625293e-03
6.1852370474e-05,-3.388780e+03,-4.619944e-03
6.1872374475e-05,-3.393398e+03,-4.614588e-03
6.1892378476e-05,-3.398011e+03,-4.609225e-03
6.1912382476e-05,-3.402618e+03,-4.603854e-03
6.1932386477e-05,-3.407220e+03,-4.598476e-03
6.1952390478e-05,-3.411817e+03,-4.593091e-03
6.1972394479e-05,-3.416408e+03,-4.587698e-03
6.1992398480e-05,-3.420994e+03,-4.582299e-03
6.2012402480e-05,-3.425575e+03,-4.576892e-03
6.2032406481e-05,-3.430150e+03,-4.571478e-03
6.2052410482e-05,-3.434720e+03,-4.566056e-03
6.2072414483e-05,-3.439284e+03,-4.560628e-03
6.2092418484e-05,-3.443843e+03,-4.555192e-03
6.2112422484e-05,-3.448396e+03,-4.549749e-03
6.2132426485e-05,-3.452944e+03,-4.544299e-03
6.2152430486e-05,-3.457486e+03,-4.538841e-03
6.2172434487e-05,-3.462023e+03,-4.533377e-03
6.2192438488e-05,-3.466555e+03,-4.527905e-03
6.2212442488e-05,-3.471081e+03,-4.522426e-03
6.2232446489e-05,-3.475602e+03,-4.516940e-03
6.2252450490e-05,-3.480117e+03,-4.511447e-03
6.2272454491e-05,-3.484626e+03,-4.505947e-03
6.2292458492e-05,-3.489130e+03,-4.500440e-03
6.2312462492e-05,-3.493629e+03,-4.494925e-03
6.2332466493e-05,-3.498122e+03,-4.489404e-03
6.2352470494e-05,-3.502610e+03,-4.483875e-03
6.2372474495e-05,-3.507092e+03,-4.478339e-03
6.2392478496e-05,-3.511568e+03,-4.472796e-03
6.2412482496e-05,-3.516039e+03,-4.467247e-03
6.2432486497e-05,-3.520504e+03,-4.461690e-03
6.2452490498e-05,-3.524964e+03,-4.456126e-03
6.2472494499e-05,-3.529418e+03,-4.450555e-03
6.2492498500e-05,-3.533867e+03,-4.444977e-03
6.2512502501e-05,-3.538310e+03,-4.439391e-03
6.2532506501e-05,-3.542748e+03,-4.433799e-03
6.2552510502e-05,-3.547180e+03,-4.428200e-03
6.2572514503e-05,-3.551606e+03,-4.422594e-03
6.2592518504e-05,-3.556026e+03,-4.416981e-03
6.2612522505e-05,-3.560442e+03,-4.411361e-03
6.2632526505e-05,-3.564851e+03,-4.405734e-03
6.2652530506e-05,-3.569255e+03,-4.400100e-03
6.2672534507e-05,-3.573653e+03,-4.394459e-03
6.2692538508e-05,-3.578045e+03,-4.388811e-03
6.2712542509e-05,-3.582432e+03,-4.383156e-03
6.2732546509e-05,-3.586814e+03,-4.377495e-03
6.2752550510e-05,-3.591189e+03,-4.371826e-03
6.2772554511e-05,-3.595559e+03,-4.366150e-03
6.2792558512e-05,-3.599923e+03,-4.360468e-03
6.2812562513e-05,-3.604282e+03,-4.354779e-03
6.2832566513e-05,-3.608634e+03,-4.349082e-03
6.2852570514e-05,-3.612981e+03,-4.343379e-03
6.2872574515e-05,-3.617323e+03,-4.337669e-03
6.2892578516e-05,-3.621659e+03,-4.331952e-03
